target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature
200;173;32;6;31;65531;178
200;173;34;6;31;65533;179
200;174;32;6;31;65531;179
200;174;32;6;31;65531;180
200;175;32;6;31;65531;180
200;175;32;6;31;65531;181
200;175;32;6;31;65531;181
200;176;32;6;31;65531;182
200;176;40;12;31;65533;182
200;177;33;6;32;65531;183
200;177;32;6;32;65530;183
200;178;33;6;32;65531;184
200;178;39;12;32;65531;184
200;178;33;6;32;65531;185
200;179;33;6;32;65531;185
200;180;33;6;32;65531;186
200;180;33;6;32;65531;186
200;180;26;0;32;65530;187
200;181;33;6;32;65531;187
200;181;27;0;32;65531;188
200;182;27;0;32;65531;188
200;182;27;0;32;65531;189
200;183;29;0;32;65533;189
200;184;21;65530;32;65531;190
200;184;29;0;32;65533;190
200;184;29;0;32;65533;191
200;185;23;65530;32;65533;191
200;185;29;0;32;65533;192
200;186;23;65530;32;65533;192
200;186;23;65530;32;65533;193
200;186;17;65524;32;65533;193
200;187;23;65530;32;65533;194
200;187;17;65524;32;65533;194
200;188;8;65518;31;65531;195
200;189;8;65518;31;65531;195
200;189;16;65524;31;65533;196
200;189;8;65518;31;65531;196
200;190;9;65518;30;65533;197
200;190;1;65512;30;65531;197
200;191;7;65518;30;65531;198
200;191;6;65518;29;65531;198
200;192;0;65512;29;65531;199
200;192;65535;65512;28;65531;199
200;192;65529;65506;28;65531;200
200;193;65535;65512;28;65531;200
200;193;0;65512;27;65533;200
200;193;65528;65506;27;65531;200
200;194;65529;65506;26;65533;200
200;194;65529;65506;26;65533;200
200;194;65526;65506;25;65531;200
200;195;65528;65506;25;65533;200
200;195;65527;65506;24;65533;200
200;195;65521;65500;24;65533;200
200;196;65520;65500;23;65533;200
200;196;65519;65500;22;65533;200
200;197;65519;65500;22;65533;200
200;197;65518;65500;21;65533;200
200;197;65518;65500;21;65533;200
200;197;65518;65500;20;65534;200
200;198;65510;65494;19;65533;200
200;198;65510;65494;19;65533;200
200;198;65516;65500;18;65534;200
200;198;65515;65500;17;65534;200
200;199;65508;65494;17;65533;200
200;199;65508;65494;16;65534;200
200;199;65507;65494;15;65534;200
200;199;65507;65494;15;65534;200
200;200;65499;65488;14;65533;200
200;200;65505;65494;13;65534;200
200;200;65504;65494;12;65534;200
200;200;65504;65494;12;65534;200
200;200;65503;65494;11;65534;200
200;200;65503;65494;10;65535;200
200;200;65495;65488;9;65534;200
200;201;65495;65488;9;65534;200
200;201;65494;65488;8;65534;200
200;201;65500;65494;7;65535;200
200;201;65499;65494;6;65535;200
200;202;65499;65494;6;65535;200
200;202;65491;65488;5;65534;200
200;202;65490;65488;4;65534;200
200;202;65489;65488;3;65534;200
200;202;65490;65488;3;65535;200
200;202;65489;65488;2;65535;200
200;202;65488;65488;1;65535;200
200;202;65487;65488;0;65535;200
200;202;65493;65494;0;65535;200
200;202;65493;65494;0;65535;200
200;202;65494;65494;0;0;200
200;202;65494;65494;0;0;200
200;202;65494;65494;0;0;200
200;202;65494;65494;0;0;200
200;202;65494;65494;0;0;200
200;203;65488;65488;0;0;200
200;202;65488;65488;0;0;200
200;203;65488;65488;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65494;65494;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65500;65500;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65506;65506;0;0;200
200;203;65512;65512;0;0;200
200;203;65512;65512;0;0;200
200;203;65512;65512;0;0;200
200;202;65518;65518;0;0;200
200;202;65511;65512;0;65535;200
200;202;65518;65518;0;0;200
200;202;65511;65512;0;65535;200
200;202;65518;65518;0;0;200
200;202;65518;65518;0;0;200
200;202;65518;65518;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65525;65524;0;1;200
200;202;65524;65524;0;0;200
200;202;65525;65524;0;1;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;201;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65531;65530;0;1;200
200;202;65531;65530;0;1;200
200;201;65531;65530;0;1;200
200;201;65531;65530;0;1;200
200;201;65531;65530;0;1;200
200;201;65531;65530;0;1;200
200;201;65531;65530;0;1;200
200;201;65531;65530;0;1;200
200;200;65531;65530;0;1;200
200;201;65530;65530;0;0;200
200;201;1;0;0;1;200
200;201;1;0;0;1;200
200;200;65531;65530;0;1;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;199;7;6;0;1;200
200;200;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;6;6;0;0;200
200;199;7;6;1;0;200
200;199;7;6;1;0;200
200;199;7;6;1;0;200
200;199;7;6;1;0;200
200;199;7;6;1;0;200
200;198;7;6;1;0;200
200;199;14;12;1;1;200
200;199;14;12;1;1;200
200;198;15;12;2;1;200
200;198;15;12;2;1;200
200;198;15;12;2;1;200
200;198;15;12;2;1;200
200;198;15;12;2;1;200
200;198;16;12;3;1;200
200;198;16;12;3;1;200
200;198;15;12;3;0;200
200;197;22;18;3;1;200
200;198;23;18;4;1;200
200;198;16;12;4;0;200
200;198;16;12;4;0;200
200;198;23;18;4;1;200
200;197;24;18;5;1;200
200;197;24;18;5;1;200
200;197;24;18;5;1;200
200;197;25;18;6;1;200
200;197;24;18;6;0;200
200;197;24;18;6;0;200
200;197;25;18;6;1;200
200;197;26;18;7;1;200
200;197;25;18;7;0;200
200;197;25;18;7;0;200
200;197;26;18;8;0;200
200;197;26;18;8;0;200
200;197;26;18;8;0;200
200;197;19;12;8;65535;200
200;198;20;12;9;65535;200
200;198;20;12;9;65535;200
200;197;26;18;9;65535;200
200;198;19;12;9;65534;200
200;197;20;12;10;65534;200
200;198;20;12;10;65534;200
200;198;20;12;10;65534;200
200;198;27;18;10;65535;200
200;198;21;12;10;65535;200
200;198;22;12;11;65535;200
200;198;22;12;11;65535;200
200;198;22;12;11;65535;200
200;199;16;6;11;65535;200
200;199;16;6;11;65535;200
200;199;16;6;11;65535;200
200;199;16;6;11;65535;200
200;199;16;6;12;65534;200
200;199;17;6;12;65535;200
200;199;17;6;12;65535;200
200;200;17;6;12;65535;200
200;199;17;6;12;65535;200
200;199;18;6;12;0;200
200;199;18;6;12;0;200
200;200;11;0;12;65535;200
200;200;11;0;12;65535;200
200;200;11;0;12;65535;200
200;200;11;0;12;65535;200
200;200;11;0;12;65535;200
200;200;11;0;12;65535;200
200;200;5;65530;12;65535;200
200;201;5;65530;12;65535;200
200;201;5;65530;12;65535;200
200;201;6;65530;12;0;200
200;200;6;65530;12;0;200
200;201;6;65530;12;0;200
200;201;5;65530;11;0;200
200;201;5;65530;11;0;200
200;201;5;65530;11;0;200
200;201;5;65530;11;0;200
200;202;65534;65524;11;65535;200
200;202;65534;65524;11;65535;200
200;202;65534;65524;11;65535;200
200;202;65533;65524;10;65535;200
200;202;65533;65524;10;65535;200
200;202;65533;65524;10;65535;200
200;202;65533;65524;10;65535;200
200;202;65525;65518;9;65534;200
200;203;65525;65518;9;65534;200
200;203;65526;65518;9;65535;200
200;203;65526;65518;9;65535;200
200;203;65525;65518;8;65535;200
200;203;65525;65518;8;65535;200
200;203;65525;65518;8;65535;200
200;203;65524;65518;7;65535;200
200;203;65524;65518;7;65535;200
200;203;65525;65518;7;0;200
200;203;65524;65518;6;0;200
200;203;65517;65512;6;65535;200
200;203;65524;65518;6;0;200
200;203;65516;65512;5;65535;200
200;204;65523;65518;5;0;200
200;204;65516;65512;5;65535;200
200;204;65515;65512;4;65535;200
200;204;65515;65512;4;65535;200
200;204;65514;65512;3;65535;200
200;204;65514;65512;3;65535;200
200;204;65515;65512;3;0;200
200;204;65513;65512;2;65535;200
200;204;65514;65512;2;0;200
200;204;65512;65512;1;65535;200
200;204;65513;65512;1;0;200
200;204;65513;65512;1;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65519;65518;0;1;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;204;65512;65512;0;0;200
200;203;65519;65518;0;1;200
200;203;65519;65518;0;1;200
200;204;65518;65518;0;0;200
200;203;65519;65518;0;1;200
200;203;65519;65518;0;1;200
200;203;65519;65518;0;1;200
200;203;65519;65518;0;1;200
200;203;65519;65518;0;1;200
200;203;65519;65518;0;1;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65518;65518;0;0;200
200;203;65525;65524;0;1;200
200;202;65525;65524;0;1;200
200;203;65525;65524;0;1;200
200;202;65525;65524;0;1;200
200;202;65525;65524;0;1;200
200;202;65525;65524;0;1;200
200;202;65525;65524;0;1;200
200;202;65525;65524;0;1;200
200;202;65525;65524;0;1;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;202;65524;65524;0;0;200
200;201;65530;65530;0;0;200
200;202;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;201;65530;65530;0;0;200
200;200;1;0;0;1;200
200;201;1;0;0;1;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;1;0;0;1;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;200;0;0;0;0;200
200;199;0;0;0;0;200
200;200;0;0;0;0;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;7;6;0;1;200
200;199;14;12;0;2;200
200;199;7;6;0;1;200
200;198;7;6;1;0;200
200;199;14;12;1;1;200
200;199;14;12;1;1;200
200;198;14;12;1;1;200
200;198;14;12;1;1;200
200;198;15;12;2;1;200
200;198;15;12;2;1;200
200;198;14;12;2;0;200
200;198;15;12;2;1;200
200;198;15;12;2;1;200
200;198;15;12;3;0;200
200;198;15;12;3;0;200
200;198;15;12;3;0;200
200;198;15;12;3;0;200
200;198;15;12;3;0;200
200;198;16;12;4;0;200
200;198;16;12;4;0;200
200;198;16;12;4;0;200
200;198;16;12;4;0;200
200;197;16;12;4;0;200
200;197;17;12;5;0;200
200;197;17;12;5;0;200
200;198;17;12;5;0;200
200;197;24;18;5;1;200
200;197;25;18;6;1;200
200;197;18;12;6;0;200
200;197;18;12;6;0;200
200;197;25;18;6;1;200
200;197;26;18;7;1;200
200;197;26;18;7;1;200
200;197;20;12;7;1;200
400;198;20;12;7;1;200
400;197;19;12;7;0;200
400;198;20;12;8;0;200
400;197;21;12;8;1;200
400;198;21;12;8;1;200
400;198;20;12;8;0;200
400;198;15;6;8;1;200
400;198;14;6;8;0;200
400;198;15;6;9;0;200
400;198;21;12;9;0;200
400;198;21;12;9;0;200
400;198;21;12;9;0;200
400;198;21;12;9;0;200
400;198;22;12;10;0;200
400;198;22;12;10;0;200
400;198;21;12;10;65535;200
400;198;22;12;10;0;200
400;198;22;12;10;0;200
400;198;23;12;11;0;200
400;199;23;12;11;0;200
400;199;16;6;11;65535;200
400;199;22;12;11;65535;200
400;199;22;12;11;65535;200
400;199;22;12;11;65535;200
400;199;23;12;12;65535;200
400;199;23;12;12;65535;200
400;199;23;12;12;65535;200
400;200;16;6;12;65534;200
400;200;16;6;12;65534;200
400;200;23;12;12;65535;200
400;200;24;12;13;65535;200
400;200;24;12;13;65535;200
400;200;24;12;13;65535;200
400;200;24;12;13;65535;200
400;200;24;12;13;65535;200
400;200;25;12;14;65535;200
400;201;26;12;14;0;200
400;201;25;12;14;65535;200
400;201;25;12;14;65535;200
400;201;25;12;14;65535;200
400;201;26;12;15;65535;200
400;201;26;12;15;65535;200
400;201;26;12;15;65535;200
400;201;26;12;15;65535;200
400;202;26;12;15;65535;200
400;202;26;12;16;65534;200
400;202;27;12;16;65535;200
400;202;27;12;16;65535;200
400;203;27;12;16;65535;200
400;203;20;6;16;65534;200
400;203;20;6;16;65534;200
400;203;27;12;17;65534;200
400;203;27;12;17;65534;200
400;203;27;12;17;65534;200
400;203;21;6;17;65534;200
400;204;27;12;17;65534;200
400;204;28;12;18;65534;200
400;204;28;12;18;65534;200
400;204;29;12;18;65535;200
400;204;29;12;18;65535;200
400;205;22;6;18;65534;200
400;205;28;12;18;65534;200
400;205;23;6;19;65534;200
400;206;30;12;19;65535;200
400;206;30;12;19;65535;200
400;206;30;12;19;65535;200
400;206;30;12;19;65535;200
400;207;23;6;19;65534;200
400;207;24;6;20;65534;200
400;208;24;6;20;65534;200
400;208;24;6;20;65534;200
400;208;30;12;20;65534;200
400;208;30;12;20;65534;200
400;208;23;6;20;65533;200
400;209;23;6;20;65533;200
400;209;30;12;21;65533;200
400;209;31;12;21;65534;200
400;210;24;6;21;65533;200
400;210;25;6;21;65534;198
400;210;24;6;21;65533;198
400;211;24;6;21;65533;199
400;211;30;12;21;65533;199
400;211;32;12;22;65534;200
400;211;32;12;22;65534;200
400;212;25;6;22;65533;201
400;212;31;12;22;65533;201
400;212;32;12;22;65534;202
400;213;25;6;22;65533;202
400;213;26;6;22;65534;203
400;213;27;6;23;65534;203
400;214;27;6;23;65534;204
400;214;33;12;23;65534;204
400;214;33;12;23;65534;205
400;215;33;12;23;65534;205
400;215;33;12;23;65534;206
400;215;34;12;24;65534;206
400;216;28;6;24;65534;207
400;216;34;12;24;65534;207
400;216;28;6;24;65534;208
400;217;34;12;24;65534;208
400;217;34;12;24;65534;209
400;218;34;12;25;65533;209
400;218;35;12;25;65534;210
400;218;28;6;25;65533;210
400;219;28;6;25;65533;211
400;219;35;12;25;65534;211
400;220;28;6;25;65533;212
400;220;35;12;26;65533;212
400;220;27;6;26;65531;213
400;221;33;12;26;65531;213
400;221;27;6;26;65531;214
400;222;33;12;26;65531;214
400;222;35;12;26;65533;215
400;223;27;6;26;65531;215
400;223;28;6;27;65531;216
400;223;36;12;27;65533;216
400;224;30;6;27;65533;217
400;224;37;12;27;65534;217
400;225;30;6;27;65533;218
400;225;37;12;27;65534;218
400;225;30;6;27;65533;219
400;226;37;12;28;65533;219
400;226;38;12;28;65534;220
400;227;31;6;28;65533;220
400;227;23;0;28;65531;221
400;228;29;6;28;65531;221
400;228;29;6;28;65531;222
400;229;29;6;28;65531;222
400;229;29;6;28;65531;223
400;229;38;12;29;65533;223
400;230;30;6;29;65531;224
400;230;36;12;29;65531;224
400;231;30;6;29;65531;225
400;231;38;12;29;65533;225
400;232;32;6;29;65533;226
400;232;30;6;29;65531;226
400;233;32;6;29;65533;227
400;233;39;12;30;65533;227
400;234;31;6;30;65531;228
400;234;39;12;30;65533;228
400;234;31;6;30;65531;229
400;235;39;12;30;65533;229
400;235;31;6;30;65531;230
400;236;38;12;31;65531;230
400;236;40;12;31;65533;231
400;236;40;12;31;65533;231
400;237;32;6;31;65531;232
400;238;32;6;31;65531;232
400;238;25;0;31;65530;233
400;239;32;6;31;65531;233
400;239;32;6;31;65531;234
400;239;32;6;31;65531;234
400;240;32;6;31;65531;235
400;240;32;6;32;65530;235
400;241;33;6;32;65531;236
400;242;32;6;32;65530;236
400;242;33;6;32;65531;237
400;242;41;12;32;65533;237
400;243;33;6;32;65531;238
400;243;32;6;32;65530;238
400;244;33;6;32;65531;239
400;244;40;12;33;65531;239
400;245;34;6;33;65531;240
400;245;40;12;33;65531;240
400;246;34;6;33;65531;241
400;246;40;12;33;65531;241
400;247;33;6;33;65530;242
400;247;40;12;33;65531;242
400;248;35;6;34;65531;243
400;248;41;12;34;65531;243
400;249;35;6;34;65531;244
400;249;43;12;34;65533;244
400;250;35;6;34;65531;245
400;250;43;12;34;65533;245
400;250;35;6;34;65531;246
400;251;44;12;35;65533;246
400;251;36;6;35;65531;247
400;252;44;12;35;65533;247
400;252;36;6;35;65531;248
400;253;42;12;35;65531;248
400;253;35;6;35;65530;249
400;254;43;12;36;65531;249
400;254;36;6;36;65530;250
400;255;43;12;36;65531;250
400;255;43;12;36;65531;251
400;256;37;6;36;65531;251
400;256;37;6;36;65531;252
400;257;37;6;36;65531;252
400;257;31;0;36;65531;253
400;258;39;6;36;65533;253
400;258;31;0;36;65531;254
400;259;40;6;37;65533;254
400;260;32;0;37;65531;255
400;260;31;0;37;65530;255
400;261;32;0;37;65531;256
400;261;38;6;37;65531;256
400;261;32;0;37;65531;257
400;262;38;6;37;65531;257
400;262;31;0;37;65530;258
400;263;38;6;37;65531;258
400;264;31;0;37;65530;259
400;264;38;6;37;65531;259
400;264;32;0;37;65531;260
400;265;38;6;37;65531;260
400;265;38;6;37;65531;261
400;266;38;6;37;65531;261
400;267;32;0;37;65531;262
400;267;40;6;37;65533;262
400;267;32;0;37;65531;263
