target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature
200;139;35;10;35;65526;192
200;140;35;10;35;65526;193
200;141;36;10;36;65526;193
200;141;31;5;36;65526;194
200;142;31;5;36;65526;194
200;142;31;5;36;65526;195
200;143;39;10;36;65529;195
200;143;31;5;36;65526;196
200;144;39;10;36;65529;196
200;144;32;5;37;65526;197
200;145;37;10;37;65526;197
200;145;32;5;37;65526;198
200;146;32;5;37;65526;198
200;147;35;5;37;65529;199
200;147;32;5;37;65526;199
200;148;32;5;37;65526;200
200;148;32;5;37;65526;200
200;149;32;5;37;65526;200
200;150;33;5;38;65526;200
200;150;26;0;38;65524;200
200;150;33;5;38;65526;200
200;151;33;5;38;65526;200
200;151;31;5;38;65524;200
200;152;26;0;38;65524;200
200;153;31;5;38;65524;200
200;153;26;0;38;65524;200
200;154;31;5;38;65524;200
200;154;26;0;38;65524;200
200;155;26;0;38;65524;200
200;155;26;0;38;65524;200
200;156;28;0;38;65526;200
200;156;28;0;38;65526;200
200;157;36;5;38;65529;200
200;158;28;0;38;65526;200
200;158;28;0;38;65526;200
200;159;28;0;38;65526;200
200;159;28;0;38;65526;200
200;159;31;0;38;65529;200
200;160;28;0;38;65526;200
200;161;23;65531;38;65526;200
200;161;28;0;38;65526;200
200;162;28;0;38;65526;200
200;162;28;0;38;65526;200
200;163;31;0;38;65529;200
200;164;21;65531;38;65524;200
200;164;23;65531;38;65526;200
200;165;28;0;38;65526;200
200;165;23;65531;38;65526;200
200;166;28;0;38;65526;200
200;167;21;65531;38;65524;200
200;167;20;65531;37;65524;200
200;168;20;65531;37;65524;200
200;168;17;65531;37;65521;200
200;169;22;65531;37;65526;200
200;169;20;65531;37;65524;200
200;170;12;65526;37;65521;200
200;170;20;65531;37;65524;200
200;171;20;65531;37;65524;200
200;172;14;65526;36;65524;200
200;172;14;65526;36;65524;200
200;172;14;65526;36;65524;200
200;173;14;65526;36;65524;200
200;174;14;65526;36;65524;200
200;174;14;65526;36;65524;200
200;175;15;65526;35;65526;200
200;175;13;65526;35;65524;200
200;175;13;65526;35;65524;200
200;176;15;65526;35;65526;200
200;177;15;65526;35;65526;200
200;177;7;65521;34;65524;200
200;177;14;65526;34;65526;200
200;177;14;65526;34;65526;200
200;178;9;65521;34;65526;200
200;178;13;65526;33;65526;200
200;179;16;65526;33;65529;200
200;180;16;65526;33;65529;200
200;180;8;65521;33;65526;200
200;180;10;65521;32;65529;200
200;180;17;65526;32;65531;200
200;181;17;65526;32;65531;200
200;181;10;65521;32;65529;200
200;181;16;65526;31;65531;200
200;182;16;65526;31;65531;200
200;183;9;65521;31;65529;200
200;183;9;65521;31;65529;200
200;183;10;65521;30;65531;200
200;183;10;65521;30;65531;200
200;184;10;65521;30;65531;200
200;184;7;65521;29;65529;200
200;184;9;65521;29;65531;200
200;185;9;65521;29;65531;200
200;185;7;65521;29;65529;200
200;186;8;65521;28;65531;200
200;186;3;65516;28;65531;200
200;186;2;65516;27;65531;200
200;186;7;65521;27;65531;200
200;187;7;65521;27;65531;200
200;187;1;65516;26;65531;200
200;188;1;65516;26;65531;200
200;188;65535;65516;26;65529;200
200;188;0;65516;25;65531;200
200;188;65535;65516;24;65531;200
200;188;65535;65516;24;65531;200
200;189;4;65521;24;65531;200
200;189;65533;65516;24;65529;200
200;189;65532;65516;23;65529;200
200;189;65534;65516;23;65531;200
200;189;65534;65516;23;65531;200
200;190;5;65521;22;65534;200
200;190;65533;65516;22;65531;200
200;190;65532;65516;21;65531;200
200;191;65532;65516;21;65531;200
200;191;65525;65511;21;65529;200
200;191;65531;65516;20;65531;200
200;191;65531;65516;20;65531;200
200;191;65530;65516;19;65531;200
200;191;65530;65516;19;65531;200
200;191;65530;65516;19;65531;200
200;192;1;65521;18;65534;200
200;192;65529;65516;18;65531;200
200;192;65528;65516;17;65531;200
200;192;65531;65516;17;65534;200
200;193;65531;65516;17;65534;200
200;193;65522;65511;16;65531;200
200;193;65527;65516;16;65531;200
200;193;65526;65516;15;65531;200
200;193;65526;65516;15;65531;200
200;193;65526;65516;15;65531;200
200;193;65528;65516;14;65534;200
200;193;65528;65516;14;65534;200
200;193;65527;65516;13;65534;200
200;193;65534;65521;13;0;200
200;193;65534;65521;13;0;200
200;193;65533;65521;12;0;200
200;194;65526;65516;12;65534;200
200;194;65533;65521;12;0;200
200;194;65525;65516;11;65534;200
200;194;65525;65516;11;65534;200
200;194;65525;65516;11;65534;200
200;194;65529;65521;10;65534;200
200;194;65529;65521;10;65534;200
200;194;65529;65521;10;65534;200
200;194;65530;65521;9;0;200
200;194;65530;65521;9;0;200
200;194;65528;65521;9;65534;200
200;194;65529;65521;8;0;200
200;194;65529;65521;8;0;200
200;194;65534;65526;8;0;200
200;194;65534;65526;8;0;200
200;194;65534;65526;8;0;200
200;194;65533;65526;7;0;200
200;194;65533;65526;7;0;200
200;194;65533;65526;7;0;200
200;194;65533;65526;7;0;200
200;194;65533;65526;7;0;200
200;194;65532;65526;6;0;200
200;194;65532;65526;6;0;200
200;194;1;65531;6;0;200
200;194;1;65531;6;0;200
200;194;1;65531;6;0;200
200;194;1;65531;6;0;200
200;194;1;65531;6;0;200
200;194;0;65531;5;0;200
200;194;0;65531;5;0;200
200;194;0;65531;5;0;200
200;194;0;65531;5;0;200
200;194;0;65531;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;5;0;5;0;200
200;194;10;5;5;0;200
200;194;10;5;5;0;200
200;194;10;5;5;0;200
200;194;11;5;6;0;200
200;194;11;5;6;0;200
200;194;11;5;6;0;200
200;194;11;5;6;0;200
200;194;11;5;6;0;200
200;194;11;5;6;0;200
200;194;11;5;6;0;200
200;194;16;10;6;0;200
200;194;17;10;7;0;200
200;194;17;10;7;0;200
200;194;17;10;7;0;200
200;194;17;10;7;0;200
200;194;17;10;7;0;200
200;194;18;10;8;0;200
200;194;18;10;8;0;200
200;194;18;10;8;0;200
200;194;18;10;8;0;200
200;194;18;10;8;0;200
200;194;19;10;9;0;200
200;194;19;10;9;0;200
200;194;19;10;9;0;200
200;194;19;10;9;0;200
200;194;19;10;9;0;200
200;194;20;10;10;0;200
200;194;20;10;10;0;200
200;194;20;10;10;0;200
200;194;20;10;10;0;200
200;194;20;10;10;0;200
200;194;21;10;11;0;200
200;194;21;10;11;0;200
200;194;21;10;11;0;200
200;194;21;10;11;0;200
200;194;21;10;11;0;200
200;194;22;10;12;0;200
200;194;22;10;12;0;200
200;194;22;10;12;0;200
200;194;22;10;12;0;200
200;194;22;10;12;0;200
200;194;23;10;13;0;200
200;195;16;5;13;65534;200
200;195;16;5;13;65534;200
200;195;16;5;13;65534;200
200;195;16;5;13;65534;200
200;195;16;5;13;65534;200
200;195;16;5;13;65534;200
200;195;16;5;13;65534;200
200;195;16;5;13;65534;200
200;196;17;5;14;65534;200
200;196;17;5;14;65534;200
200;196;19;5;14;0;200
200;196;19;5;14;0;200
200;196;19;5;14;0;200
200;196;19;5;14;0;200
200;196;19;5;14;0;200
200;196;19;5;14;0;200
200;196;19;5;14;0;200
200;196;20;5;15;0;200
200;197;25;10;15;0;200
200;197;18;5;15;65534;200
200;197;18;5;15;65534;200
200;197;18;5;15;65534;200
200;197;18;5;15;65534;200
200;197;18;5;15;65534;200
200;197;18;5;15;65534;200
200;197;18;5;15;65534;200
200;197;19;5;16;65534;200
200;198;19;5;16;65534;200
200;198;19;5;16;65534;200
200;198;19;5;16;65534;200
200;198;19;5;16;65534;200
200;199;19;5;16;65534;200
200;199;11;0;16;65531;200
200;199;11;0;16;65531;200
200;199;11;0;16;65531;200
200;199;11;0;16;65531;200
200;199;11;0;16;65531;200
200;199;14;0;16;65534;200
200;199;11;0;16;65531;200
200;200;11;0;16;65531;200
200;200;11;0;16;65531;200
200;200;14;0;16;65534;200
200;201;14;0;16;65534;200
200;201;6;65531;16;65531;200
200;201;6;65531;16;65531;200
200;201;6;65531;16;65531;200
200;201;6;65531;16;65531;200
200;201;6;65531;16;65531;200
200;201;9;65531;16;65534;200
200;202;8;65531;15;65534;200
200;202;0;65526;15;65531;200
200;202;0;65526;15;65531;200
200;202;3;65526;15;65534;200
200;202;3;65526;15;65534;200
200;202;2;65526;14;65534;200
200;202;2;65526;14;65534;200
200;202;2;65526;14;65534;200
200;202;2;65526;14;65534;200
200;203;65530;65521;14;65531;200
200;203;65532;65521;13;65534;200
200;203;65532;65521;13;65534;200
200;203;65532;65521;13;65534;200
200;203;65531;65521;12;65534;200
200;204;65531;65521;12;65534;200
200;204;65523;65516;12;65531;200
200;204;65522;65516;11;65531;200
200;204;65522;65516;11;65531;200
200;204;65524;65516;10;65534;200
200;204;65524;65516;10;65534;200
200;204;65524;65516;10;65534;200
200;204;65523;65516;9;65534;200
200;204;65523;65516;9;65534;200
200;204;65522;65516;8;65534;200
200;204;65524;65516;8;0;200
200;204;65524;65516;8;0;200
200;204;65516;65511;7;65534;200
200;205;65516;65511;7;65534;200
200;205;65515;65511;6;65534;200
200;205;65515;65511;6;65534;200
200;205;65514;65511;5;65534;200
200;205;65514;65511;5;65534;200
200;205;65513;65511;4;65534;200
200;205;65513;65511;4;65534;200
200;205;65512;65511;3;65534;200
200;205;65514;65511;3;0;200
200;205;65513;65511;2;0;200
200;205;65513;65511;2;0;200
200;205;65512;65511;1;0;200
200;205;65512;65511;1;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;204;65511;65511;0;0;200
200;205;65511;65511;0;0;200
200;204;65518;65516;0;2;200
200;205;65518;65516;0;2;200
200;204;65518;65516;0;2;200
200;204;65518;65516;0;2;200
200;204;65518;65516;0;2;200
200;204;65518;65516;0;2;200
200;204;65518;65516;0;2;200
200;204;65518;65516;0;2;200
200;204;65518;65516;0;2;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;203;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;202;65523;65521;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65528;65526;0;2;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;201;65526;65526;0;0;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;199;2;0;0;2;200
200;199;10;5;0;5;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;5;5;0;0;200
200;199;5;5;0;0;200
200;199;5;5;0;0;200
200;199;5;5;0;0;200
200;199;5;5;0;0;200
200;199;5;5;0;0;200
200;198;5;5;0;0;200
200;199;12;10;0;2;200
200;198;13;10;1;2;200
200;198;13;10;1;2;200
200;198;13;10;1;2;200
200;198;13;10;1;2;200
200;198;13;10;1;2;200
200;198;14;10;2;2;200
200;198;14;10;2;2;200
200;198;14;10;2;2;200
200;198;12;10;2;0;200
200;198;12;10;2;0;200
200;198;20;15;3;2;200
200;198;20;15;3;2;200
200;198;20;15;3;2;200
200;197;20;15;3;2;200
200;197;21;15;4;2;200
200;197;21;15;4;2;200
200;197;21;15;4;2;200
200;197;22;15;5;2;200
200;197;22;15;5;2;200
200;197;20;15;5;0;200
200;197;23;15;6;2;200
200;197;21;15;6;0;200
200;197;21;15;6;0;200
200;197;21;15;6;0;200
200;197;22;15;7;0;200
200;197;22;15;7;0;200
200;197;22;15;7;0;200
200;197;23;15;8;0;200
200;197;23;15;8;0;200
200;197;23;15;8;0;200
200;197;24;15;9;0;200
200;197;24;15;9;0;200
200;197;24;15;9;0;200
200;198;24;15;9;0;200
200;198;25;15;10;0;200
200;198;18;10;10;65534;200
200;198;18;10;10;65534;200
200;198;18;10;10;65534;200
200;198;19;10;11;65534;200
200;198;19;10;11;65534;200
200;198;19;10;11;65534;200
200;198;19;10;11;65534;200
200;199;19;10;11;65534;200
200;199;20;10;12;65534;200
200;199;22;10;12;0;200
200;199;15;5;12;65534;200
200;199;15;5;12;65534;200
200;199;15;5;12;65534;200
200;199;15;5;12;65534;200
200;199;15;5;12;65534;200
200;199;15;5;12;65534;200
200;199;15;5;12;65534;200
200;199;16;5;13;65534;200
200;199;16;5;13;65534;200
200;200;18;5;13;0;200
200;200;11;0;13;65534;200
200;200;11;0;13;65534;200
200;200;11;0;13;65534;200
200;200;11;0;13;65534;200
200;200;11;0;13;65534;200
200;201;11;0;13;65534;200
200;201;3;65531;13;65531;200
200;201;3;65531;13;65531;200
200;201;2;65531;12;65531;200
200;201;5;65531;12;65534;200
200;201;5;65531;12;65534;200
200;201;5;65531;12;65534;200
200;201;5;65531;12;65534;200
200;201;5;65531;12;65534;200
200;202;5;65531;12;65534;200
200;202;7;65531;12;0;200
200;202;0;65526;12;65534;200
200;202;65535;65526;11;65534;200
200;202;65535;65526;11;65534;200
200;202;65535;65526;11;65534;200
200;202;65535;65526;11;65534;200
200;202;65535;65526;11;65534;200
200;202;65534;65526;10;65534;200
200;202;65534;65526;10;65534;200
200;202;65534;65526;10;65534;200
200;202;0;65526;10;0;200
200;202;0;65526;10;0;200
200;203;65535;65526;9;0;200
200;203;65528;65521;9;65534;200
200;203;65528;65521;9;65534;200
200;203;65527;65521;8;65534;200
200;203;65527;65521;8;65534;200
200;203;65527;65521;8;65534;200
200;203;65527;65521;8;65534;200
200;203;65526;65521;7;65534;200
200;204;65526;65521;7;65534;200
200;204;65526;65521;7;65534;200
200;204;65520;65516;6;65534;200
200;204;65520;65516;6;65534;200
200;204;65519;65516;5;65534;200
200;204;65519;65516;5;65534;200
200;204;65519;65516;5;65534;200
200;204;65518;65516;4;65534;200
200;204;65518;65516;4;65534;200
200;204;65517;65516;3;65534;200
200;204;65517;65516;3;65534;200
200;204;65519;65516;3;0;200
200;204;65518;65516;2;0;200
200;204;65517;65516;1;0;200
200;204;65517;65516;1;0;200
200;204;65517;65516;1;0;200
200;204;65517;65516;1;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;203;65516;65516;0;0;200
200;204;65516;65516;0;0;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65523;65521;0;2;200
200;203;65521;65521;0;0;200
200;203;65521;65521;0;0;200
200;203;65521;65521;0;0;200
200;203;65521;65521;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;202;65526;65526;0;0;200
200;201;65526;65526;0;0;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65533;65531;0;2;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;201;65531;65531;0;0;200
200;200;65531;65531;0;0;200
200;201;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;200;2;0;0;2;200
200;199;2;0;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;7;5;0;2;200
200;199;6;5;1;0;200
200;199;6;5;1;0;200
200;199;6;5;1;0;200
200;199;6;5;1;0;200
200;199;6;5;1;0;200
200;199;6;5;1;0;200
200;199;6;5;1;0;200
200;199;6;5;1;0;200
200;199;13;10;1;2;200
200;199;14;10;2;2;200
200;199;14;10;2;2;200
200;198;7;5;2;0;200
200;198;14;10;2;2;200
200;198;14;10;2;2;200
200;198;15;10;3;2;200
200;198;5;0;3;2;200
200;198;10;5;3;2;200
200;198;8;5;3;0;200
200;198;13;10;3;0;200
200;198;13;10;3;0;200
200;198;15;10;3;2;200
200;198;14;10;4;0;200
200;198;14;10;4;0;200
200;198;14;10;4;0;200
200;198;14;10;4;0;200
200;198;21;15;4;2;200
200;198;15;10;5;0;200
200;198;15;10;5;0;200
200;197;15;10;5;0;200
200;198;15;10;5;0;200
200;197;23;15;6;2;200
200;197;16;10;6;0;200
200;197;16;10;6;0;200
200;198;16;10;6;0;200
200;198;21;15;6;0;200
200;198;24;15;7;2;200
200;197;24;15;7;2;200
200;198;17;10;7;0;200
400;198;17;10;7;0;198
400;198;16;10;8;65534;198
400;198;18;10;8;0;199
400;198;18;10;8;0;199
400;198;8;0;8;0;200
400;198;11;5;8;65534;200
400;198;11;5;8;65534;201
400;198;16;10;8;65534;201
400;198;19;10;9;0;202
