target temperature;Temperature;PID output;proportional part; integral part;differential part;Calculated temperature
400;244;34;6;34;65530;288
400;244;35;6;34;65531;288
400;245;35;6;35;65530;289
400;245;36;6;35;65531;289
400;246;36;6;35;65531;290
400;246;38;6;35;65533;290
400;247;44;12;35;65533;291
400;247;38;6;35;65533;291
400;248;44;12;35;65533;292
400;248;38;6;35;65533;292
400;249;45;12;36;65533;293
400;249;39;6;36;65533;293
400;249;45;12;36;65533;294
400;250;45;12;36;65533;294
400;250;43;12;36;65531;295
400;251;36;6;36;65530;295
400;251;44;12;37;65531;296
400;252;37;6;37;65530;296
400;252;44;12;37;65531;297
400;253;37;6;37;65530;297
400;253;44;12;37;65531;298
400;254;44;12;37;65531;298
400;254;45;12;38;65531;299
400;255;39;6;38;65531;299
400;255;47;12;38;65533;300
400;256;39;6;38;65531;300
400;256;47;12;38;65533;301
400;257;47;12;38;65533;301
400;257;48;12;39;65533;302
400;257;48;12;39;65533;302
400;258;46;12;39;65531;303
400;258;46;12;39;65531;303
400;259;46;12;39;65531;304
400;259;47;12;40;65531;304
400;260;49;12;40;65533;305
400;260;41;6;40;65531;305
400;260;47;12;40;65531;306
400;261;41;6;40;65531;306
400;262;40;6;40;65530;307
400;262;41;6;40;65531;307
400;263;48;12;41;65531;308
400;263;42;6;41;65531;308
400;263;48;12;41;65531;309
400;264;41;6;41;65530;309
400;265;48;12;41;65531;310
400;265;41;6;41;65530;310
400;265;49;12;42;65531;311
400;266;43;6;42;65531;311
400;266;49;12;42;65531;312
400;267;49;12;42;65531;312
400;268;49;12;42;65531;313
400;268;42;6;42;65530;313
400;268;50;12;43;65531;314
400;269;50;12;43;65531;314
400;269;50;12;43;65531;315
400;269;50;12;43;65531;315
400;270;44;6;43;65531;316
400;271;37;0;43;65530;316
400;271;43;6;43;65530;317
400;271;44;6;43;65531;317
400;272;45;6;44;65531;318
400;272;45;6;44;65531;318
400;273;51;12;44;65531;319
400;273;45;6;44;65531;319
400;274;44;6;44;65530;320
400;274;45;6;44;65531;320
400;275;45;6;44;65531;321
400;275;45;6;44;65531;321
400;276;44;6;44;65530;322
400;276;46;6;45;65531;322
400;277;52;12;45;65531;323
400;277;45;6;45;65530;323
400;278;45;6;45;65530;324
400;279;46;6;45;65531;324
400;279;45;6;45;65530;325
400;279;46;6;45;65531;325
400;280;52;12;45;65531;326
400;280;47;6;46;65531;326
400;281;46;6;46;65530;327
400;281;46;6;46;65530;327
400;282;46;6;46;65530;328
400;282;47;6;46;65531;328
400;283;53;12;46;65531;329
400;283;47;6;46;65531;329
400;284;53;12;46;65531;330
400;284;48;6;47;65531;330
400;285;48;6;47;65531;331
400;285;50;6;47;65533;331
400;286;56;12;47;65533;332
400;286;50;6;47;65533;332
400;286;56;12;47;65533;333
400;287;48;6;47;65531;333
400;288;57;12;48;65533;334
400;288;49;6;48;65531;334
400;289;55;12;48;65531;335
400;289;49;6;48;65531;335
400;290;55;12;48;65531;336
400;290;48;6;48;65530;336
400;291;55;12;48;65531;337
400;291;49;6;49;65530;337
400;292;49;6;49;65530;338
400;292;49;6;49;65530;338
400;293;56;12;49;65531;339
400;294;50;6;49;65531;339
400;294;50;6;49;65531;340
400;295;50;6;49;65531;340
400;295;50;6;49;65531;341
400;296;50;6;49;65531;341
400;296;51;6;50;65531;342
400;296;53;6;50;65533;342
400;297;51;6;50;65531;343
400;298;51;6;50;65531;343
400;299;51;6;50;65531;344
400;299;45;0;50;65531;344
400;299;51;6;50;65531;345
400;300;45;0;50;65531;345
400;300;51;6;50;65531;346
400;301;45;0;50;65531;346
400;302;44;0;50;65530;347
400;302;45;0;50;65531;347
400;303;44;0;50;65530;348
400;303;44;0;50;65530;348
400;304;44;0;50;65530;349
400;304;44;0;50;65530;349
400;305;44;0;50;65530;350
400;306;44;0;50;65530;350
400;306;44;0;50;65530;351
400;306;45;0;50;65531;351
400;307;44;0;50;65530;352
400;308;38;65530;50;65530;352
400;308;44;0;50;65530;353
400;309;38;65530;50;65530;353
400;309;44;0;50;65530;354
400;310;38;65530;50;65530;354
